Date,Hour,Avg_total_toll
2021-04-04,14,
2021-04-04,15,
2021-04-04,16,
2021-04-04,17,
2021-04-04,18,
2021-04-04,19,
2021-04-04,20,
2021-04-04,21,
2021-04-04,22,
2021-04-04,23,
2021-04-05,0,
2021-04-05,1,
2021-04-05,2,
2021-04-05,3,
2021-04-05,4,
2021-04-05,5,0.75
2021-04-05,6,0.7916666666666666
2021-04-05,7,0.8333333333333334
2021-04-05,8,0.9791666666666666
2021-04-05,9,0.7708333333333334
2021-04-05,10,1.0
2021-04-05,11,1.0416666666666667
2021-04-05,12,2.1363636363636362
2021-04-05,13,4.0
2021-04-05,14,4.333333333333333
2021-04-05,15,4.916666666666667
2021-04-05,16,4.666666666666667
2021-04-05,17,5.0
2021-04-05,18,2.875
2021-04-05,19,0.8636363636363636
2021-04-05,20,
2021-04-05,21,
2021-04-05,22,
2021-04-05,23,
2021-04-06,0,
2021-04-06,1,
2021-04-06,2,
2021-04-06,3,
2021-04-06,4,
2021-04-06,5,0.75
2021-04-06,6,0.8541666666666666
2021-04-06,7,0.875
2021-04-06,8,0.8541666666666666
2021-04-06,9,0.7916666666666666
2021-04-06,10,0.8541666666666666
2021-04-06,11,0.9791666666666666
2021-04-06,12,2.414285714285714
2021-04-06,13,3.5833333333333335
2021-04-06,14,4.375
2021-04-06,15,4.9375
2021-04-06,16,4.916666666666667
2021-04-06,17,4.771428571428571
2021-04-06,18,3.3958333333333335
2021-04-06,19,1.0454545454545454
2021-04-06,20,
2021-04-06,21,
2021-04-06,22,
2021-04-06,23,
2021-04-07,0,
2021-04-07,1,
2021-04-07,2,
2021-04-07,3,
2021-04-07,4,
2021-04-07,5,0.75
2021-04-07,6,0.8333333333333334
2021-04-07,7,0.9166666666666666
2021-04-07,8,1.0
2021-04-07,9,0.8714285714285714
2021-04-07,10,0.9375
2021-04-07,11,1.875
2021-04-07,12,2.8958333333333335
2021-04-07,13,3.5208333333333335
2021-04-07,14,4.979166666666667
2021-04-07,15,5.0
2021-04-07,16,4.916666666666667
2021-04-07,17,4.916666666666667
2021-04-07,18,2.9791666666666665
2021-04-07,19,1.2045454545454546
2021-04-07,20,
2021-04-07,21,
2021-04-07,22,
2021-04-07,23,
2021-04-08,0,
2021-04-08,1,
2021-04-08,2,
2021-04-08,3,
2021-04-08,4,
2021-04-08,5,0.75
2021-04-08,6,0.8333333333333334
2021-04-08,7,0.9375
2021-04-08,8,1.0416666666666667
2021-04-08,9,0.9583333333333334
2021-04-08,10,0.9791666666666666
2021-04-08,11,1.4375
2021-04-08,12,2.8541666666666665
2021-04-08,13,3.6875
2021-04-08,14,5.0
2021-04-08,15,5.0
2021-04-08,16,5.0
2021-04-08,17,4.958333333333333
2021-04-08,18,3.875
2021-04-08,19,1.5
2021-04-08,20,
2021-04-08,21,
2021-04-08,22,
2021-04-08,23,
2021-04-09,0,
2021-04-09,1,
2021-04-09,2,
2021-04-09,3,
2021-04-09,4,
2021-04-09,5,0.75
2021-04-09,6,0.8125
2021-04-09,7,1.0
2021-04-09,8,0.9583333333333334
2021-04-09,9,1.0
2021-04-09,10,1.5208333333333333
2021-04-09,11,2.0833333333333335
2021-04-09,12,3.2291666666666665
2021-04-09,13,4.854166666666667
2021-04-09,14,5.0
2021-04-09,15,5.0
2021-04-09,16,5.0
2021-04-09,17,4.914285714285715
2021-04-09,18,4.145833333333333
2021-04-09,19,2.1818181818181817
2021-04-09,20,
2021-04-09,21,
2021-04-09,22,
2021-04-09,23,
2021-04-10,0,
2021-04-10,1,
2021-04-10,2,
2021-04-10,3,
2021-04-10,4,
2021-04-10,5,
2021-04-10,6,
2021-04-10,7,
2021-04-10,8,
2021-04-10,9,
2021-04-10,10,
2021-04-10,11,
2021-04-10,12,
2021-04-10,13,
2021-04-10,14,
2021-04-10,15,
2021-04-10,16,
2021-04-10,17,
2021-04-10,18,
2021-04-10,19,
2021-04-10,20,
2021-04-10,21,
2021-04-10,22,
2021-04-10,23,
2021-04-11,0,
2021-04-11,1,
2021-04-11,2,
2021-04-11,3,
2021-04-11,4,
2021-04-11,5,
2021-04-11,6,
2021-04-11,7,
2021-04-11,8,
2021-04-11,9,
2021-04-11,10,
2021-04-11,11,
2021-04-11,12,
2021-04-11,13,
2021-04-11,14,
2021-04-11,15,
2021-04-11,16,
2021-04-11,17,
2021-04-11,18,
2021-04-11,19,
2021-04-11,20,
2021-04-11,21,
2021-04-11,22,
2021-04-11,23,
2021-04-12,0,
2021-04-12,1,
2021-04-12,2,
2021-04-12,3,
2021-04-12,4,
2021-04-12,5,0.75
2021-04-12,6,0.8125
2021-04-12,7,0.9583333333333334
2021-04-12,8,0.9375
2021-04-12,9,0.7708333333333334
2021-04-12,10,0.7916666666666666
2021-04-12,11,0.8333333333333334
2021-04-12,12,0.8333333333333334
2021-04-12,13,3.638888888888889
2021-04-12,14,4.0625
2021-04-12,15,4.666666666666667
2021-04-12,16,3.25
2021-04-12,17,3.2714285714285714
2021-04-12,18,1.2708333333333333
2021-04-12,19,0.9090909090909091
2021-04-12,20,
2021-04-12,21,
2021-04-12,22,
2021-04-12,23,
2021-04-13,0,
2021-04-13,1,
2021-04-13,2,
2021-04-13,3,
2021-04-13,4,
2021-04-13,5,0.75
2021-04-13,6,0.9166666666666666
2021-04-13,7,0.9791666666666666
2021-04-13,8,0.9375
2021-04-13,9,0.7708333333333334
2021-04-13,10,0.7708333333333334
2021-04-13,11,0.8958333333333334
2021-04-13,12,1.4166666666666667
2021-04-13,13,2.2708333333333335
2021-04-13,14,4.4375
2021-04-13,15,5.0
2021-04-13,16,4.770833333333333
2021-04-13,17,4.666666666666667
2021-04-13,18,1.9791666666666667
2021-04-13,19,0.9090909090909091
2021-04-13,20,
2021-04-13,21,
2021-04-13,22,
2021-04-13,23,
2021-04-14,0,
2021-04-14,1,
2021-04-14,2,
2021-04-14,3,
2021-04-14,4,
2021-04-14,5,0.75
2021-04-14,6,0.8541666666666666
2021-04-14,7,0.9791666666666666
2021-04-14,8,0.9583333333333334
2021-04-14,9,0.75
2021-04-14,10,0.8333333333333334
2021-04-14,11,0.9583333333333334
2021-04-14,12,1.1458333333333333
2021-04-14,13,2.7291666666666665
2021-04-14,14,4.791666666666667
2021-04-14,15,5.0
2021-04-14,16,5.0
2021-04-14,17,5.0
2021-04-14,18,3.2291666666666665
2021-04-14,19,1.2954545454545454
2021-04-14,20,
2021-04-14,21,
2021-04-14,22,
2021-04-14,23,
2021-04-15,0,
2021-04-15,1,
2021-04-15,2,
2021-04-15,3,
2021-04-15,4,
2021-04-15,5,0.75
2021-04-15,6,0.8958333333333334
2021-04-15,7,1.0642857142857143
2021-04-15,8,1.3125
2021-04-15,9,0.875
2021-04-15,10,1.0416666666666667
2021-04-15,11,0.9571428571428572
2021-04-15,12,1.7916666666666667
2021-04-15,13,2.6875
2021-04-15,14,4.5
2021-04-15,15,5.0
2021-04-15,16,5.0
2021-04-15,17,4.1875
2021-04-15,18,3.0833333333333335
2021-04-15,19,1.0681818181818181
2021-04-15,20,
2021-04-15,21,
2021-04-15,22,
2021-04-15,23,
2021-04-16,0,
2021-04-16,1,
2021-04-16,2,
2021-04-16,3,
2021-04-16,4,
2021-04-16,5,0.75
2021-04-16,6,0.8333333333333334
2021-04-16,7,0.9857142857142858
2021-04-16,8,1.0625
2021-04-16,9,0.9375
2021-04-16,10,1.1458333333333333
2021-04-16,11,1.8958333333333333
2021-04-16,12,2.7916666666666665
2021-04-16,13,4.020833333333333
2021-04-16,14,4.958333333333333
2021-04-16,15,5.0
2021-04-16,16,5.0
2021-04-16,17,5.0
2021-04-16,18,4.375
2021-04-16,19,2.477272727272727
2021-04-16,20,
2021-04-16,21,
2021-04-16,22,
2021-04-16,23,
2021-04-17,0,
2021-04-17,1,
2021-04-17,2,
2021-04-17,3,
2021-04-17,4,
2021-04-17,5,
2021-04-17,6,
2021-04-17,7,
2021-04-17,8,
2021-04-17,9,
2021-04-17,10,
2021-04-17,11,
2021-04-17,12,
2021-04-17,13,
2021-04-17,14,
2021-04-17,15,
2021-04-17,16,
2021-04-17,17,
2021-04-17,18,
2021-04-17,19,
2021-04-17,20,
2021-04-17,21,
2021-04-17,22,
2021-04-17,23,
2021-04-18,0,
2021-04-18,1,
2021-04-18,2,
2021-04-18,3,
2021-04-18,4,
2021-04-18,5,
2021-04-18,6,
2021-04-18,7,
2021-04-18,8,
2021-04-18,9,
2021-04-18,10,
2021-04-18,11,
2021-04-18,12,
2021-04-18,13,
2021-04-18,14,
2021-04-18,15,
2021-04-18,16,
2021-04-18,17,
2021-04-18,18,
2021-04-18,19,
2021-04-18,20,
2021-04-18,21,
2021-04-18,22,
2021-04-18,23,
2021-04-19,0,
2021-04-19,1,
2021-04-19,2,
2021-04-19,3,
2021-04-19,4,
2021-04-19,5,0.75
2021-04-19,6,0.8333333333333334
2021-04-19,7,0.9791666666666666
2021-04-19,8,0.9166666666666666
2021-04-19,9,0.75
2021-04-19,10,0.75
2021-04-19,11,0.7928571428571428
2021-04-19,12,1.1666666666666667
2021-04-19,13,1.792857142857143
2021-04-19,14,3.6041666666666665
2021-04-19,15,4.8125
2021-04-19,16,4.270833333333333
2021-04-19,17,3.2291666666666665
2021-04-19,18,1.25
2021-04-19,19,0.8181818181818182
2021-04-19,20,
2021-04-19,21,
2021-04-19,22,
2021-04-19,23,
2021-04-20,0,
2021-04-20,1,
2021-04-20,2,
2021-04-20,3,
2021-04-20,4,
2021-04-20,5,0.75
2021-04-20,6,0.875
2021-04-20,7,1.0416666666666667
2021-04-20,8,1.0
2021-04-20,9,0.7708333333333334
2021-04-20,10,0.8333333333333334
2021-04-20,11,0.8125
2021-04-20,12,1.3125
2021-04-20,13,2.5625
2021-04-20,14,4.229166666666667
2021-04-20,15,5.0
2021-04-20,16,4.916666666666667
2021-04-20,17,4.291666666666667
2021-04-20,18,2.3541666666666665
2021-04-20,19,0.9545454545454546
2021-04-20,20,
2021-04-20,21,
2021-04-20,22,
2021-04-20,23,
2021-04-21,0,
2021-04-21,1,
2021-04-21,2,
2021-04-21,3,
2021-04-21,4,
2021-04-21,5,0.75
2021-04-21,6,0.8541666666666666
2021-04-21,7,1.0
2021-04-21,8,1.0208333333333333
2021-04-21,9,0.7708333333333334
2021-04-21,10,0.8333333333333334
2021-04-21,11,0.9583333333333334
2021-04-21,12,1.5208333333333333
2021-04-21,13,2.7083333333333335
2021-04-21,14,4.6875
2021-04-21,15,4.958333333333333
2021-04-21,16,4.625
2021-04-21,17,3.5416666666666665
2021-04-21,18,1.8125
2021-04-21,19,1.0909090909090908
2021-04-21,20,
2021-04-21,21,
2021-04-21,22,
2021-04-21,23,
2021-04-22,0,
2021-04-22,1,
2021-04-22,2,
2021-04-22,3,
2021-04-22,4,
2021-04-22,5,0.75
2021-04-22,6,0.9166666666666666
2021-04-22,7,0.9791666666666666
2021-04-22,8,0.8958333333333334
2021-04-22,9,0.8541666666666666
2021-04-22,10,0.8541666666666666
2021-04-22,11,0.8958333333333334
2021-04-22,12,1.3958333333333333
2021-04-22,13,2.7708333333333335
2021-04-22,14,4.354166666666667
2021-04-22,15,4.979166666666667
2021-04-22,16,4.8125
2021-04-22,17,5.0
2021-04-22,18,2.9166666666666665
2021-04-22,19,0.9772727272727273
2021-04-22,20,
2021-04-22,21,
2021-04-22,22,
2021-04-22,23,
2021-04-23,0,
2021-04-23,1,
2021-04-23,2,
2021-04-23,3,
2021-04-23,4,
2021-04-23,5,0.75
2021-04-23,6,0.8333333333333334
2021-04-23,7,0.9791666666666666
2021-04-23,8,0.9375
2021-04-23,9,0.8958333333333334
2021-04-23,10,0.9791666666666666
2021-04-23,11,1.6666666666666667
2021-04-23,12,2.6041666666666665
2021-04-23,13,4.0625
2021-04-23,14,5.0
2021-04-23,15,5.0
2021-04-23,16,5.0
2021-04-23,17,4.916666666666667
2021-04-23,18,3.4375
2021-04-23,19,1.7727272727272727
2021-04-23,20,
2021-04-23,21,
2021-04-23,22,
2021-04-23,23,
2021-04-24,0,
2021-04-24,1,
2021-04-24,2,
2021-04-24,3,
2021-04-24,4,
2021-04-24,5,
2021-04-24,6,
2021-04-24,7,
2021-04-24,8,
2021-04-24,9,
2021-04-24,10,
2021-04-24,11,
2021-04-24,12,
2021-04-24,13,
2021-04-24,14,
2021-04-24,15,
2021-04-24,16,
2021-04-24,17,
2021-04-24,18,
2021-04-24,19,
2021-04-24,20,
2021-04-24,21,
2021-04-24,22,
2021-04-24,23,
2021-04-25,0,
2021-04-25,1,
2021-04-25,2,
2021-04-25,3,
2021-04-25,4,
2021-04-25,5,
2021-04-25,6,
2021-04-25,7,
2021-04-25,8,
2021-04-25,9,
2021-04-25,10,
2021-04-25,11,
2021-04-25,12,
2021-04-25,13,
2021-04-25,14,
2021-04-25,15,
2021-04-25,16,
2021-04-25,17,
2021-04-25,18,
2021-04-25,19,
2021-04-25,20,
2021-04-25,21,
2021-04-25,22,
2021-04-25,23,
2021-04-26,0,
2021-04-26,1,
2021-04-26,2,
2021-04-26,3,
2021-04-26,4,
2021-04-26,5,0.75
2021-04-26,6,0.8541666666666666
2021-04-26,7,0.9375
2021-04-26,8,0.8958333333333334
2021-04-26,9,0.75
2021-04-26,10,0.7916666666666666
2021-04-26,11,0.7916666666666666
2021-04-26,12,0.9375
2021-04-26,13,1.7708333333333333
2021-04-26,14,3.9166666666666665
2021-04-26,15,4.666666666666667
2021-04-26,16,4.479166666666667
2021-04-26,17,3.48
2021-04-26,18,1.4166666666666667
2021-04-26,19,0.9545454545454546
2021-04-26,20,
2021-04-26,21,
2021-04-26,22,
2021-04-26,23,
2021-04-27,0,
2021-04-27,1,
2021-04-27,2,
2021-04-27,3,
2021-04-27,4,
2021-04-27,5,0.75
2021-04-27,6,0.8958333333333334
2021-04-27,7,1.0208333333333333
2021-04-27,8,1.1875
2021-04-27,9,0.8125
2021-04-27,10,0.7727272727272727
2021-04-27,11,0.8375
2021-04-27,12,1.25
2021-04-27,13,2.125
2021-04-27,14,3.8333333333333335
2021-04-27,15,4.55
2021-04-27,16,4.3875
2021-04-27,17,4.052631578947368
2021-04-27,18,2.5375
2021-04-27,19,1.0657894736842106
2021-04-27,20,
2021-04-27,21,
2021-04-27,23,
2021-04-28,0,
2021-04-28,1,
2021-04-28,2,
2021-04-28,3,
2021-04-28,5,0.75
2021-04-28,6,0.8375
2021-04-28,7,0.8823529411764706
2021-04-28,8,1.0125
2021-04-28,9,0.7916666666666666
2021-04-28,10,0.7976190476190477
2021-04-28,11,0.9868421052631579
2021-04-28,12,1.486842105263158
2021-04-28,13,2.486842105263158
2021-04-28,14,4.315789473684211
2021-04-28,15,4.470588235294118
2021-04-28,16,4.355263157894737
2021-04-28,17,4.197368421052632
2021-04-28,18,2.4886363636363638
2021-04-28,19,0.9772727272727273
2021-04-28,20,
2021-04-28,21,
2021-04-28,22,
2021-04-28,23,
2021-04-29,0,
2021-04-29,1,
2021-04-29,2,
2021-04-29,3,
2021-04-29,4,
2021-04-29,5,0.75
2021-04-29,6,0.8958333333333334
2021-04-29,7,1.0
2021-04-29,8,1.1458333333333333
2021-04-29,9,0.8333333333333334
2021-04-29,10,0.9
2021-04-29,11,1.0217391304347827
2021-04-29,12,1.8541666666666667
2021-04-29,13,3.2083333333333335
2021-04-29,14,4.479166666666667
2021-04-29,15,5.0
2021-04-29,16,5.0
2021-04-29,17,4.354166666666667
2021-04-29,18,2.1041666666666665
2021-04-29,19,0.9545454545454546
2021-04-29,20,
2021-04-29,21,
2021-04-29,22,
2021-04-29,23,
2021-04-30,0,
2021-04-30,1,
2021-04-30,2,
2021-04-30,3,
2021-04-30,4,
2021-04-30,5,0.75
2021-04-30,6,0.8958333333333334
2021-04-30,7,1.1458333333333333
2021-04-30,8,1.1041666666666667
2021-04-30,9,0.9791666666666666
2021-04-30,10,1.4583333333333333
2021-04-30,11,1.7916666666666667
2021-04-30,12,2.7291666666666665
2021-04-30,13,4.270833333333333
2021-04-30,14,5.0
2021-04-30,15,5.0
2021-04-30,16,5.0
2021-04-30,17,4.833333333333333
2021-04-30,18,4.3125
2021-04-30,19,3.9318181818181817
2021-04-30,20,
2021-04-30,21,
2021-04-30,22,
2021-04-30,23,
2021-05-01,0,
2021-05-01,1,
2021-05-01,2,
2021-05-01,3,
2021-05-01,4,
2021-05-01,5,
2021-05-01,6,
2021-05-01,7,
2021-05-01,8,
2021-05-01,9,
2021-05-01,10,
2021-05-01,11,
2021-05-01,12,
2021-05-01,13,
2021-05-01,14,
2021-05-01,15,
2021-05-01,16,
2021-05-01,17,
2021-05-01,18,
2021-05-01,19,
2021-05-01,20,
2021-05-01,21,
2021-05-01,22,
2021-05-01,23,
2021-05-02,0,
2021-05-02,1,
2021-05-02,2,
2021-05-02,3,
2021-05-02,4,
2021-05-02,5,
2021-05-02,6,
2021-05-02,7,
2021-05-02,8,
2021-05-02,9,
2021-05-02,10,
2021-05-02,11,
2021-05-02,12,
2021-05-02,13,
2021-05-02,14,
2021-05-02,15,
2021-05-02,16,
2021-05-02,17,
2021-05-02,18,
2021-05-02,19,
2021-05-02,20,
2021-05-02,21,
2021-05-02,22,
2021-05-02,23,
2021-05-03,0,
2021-05-03,1,
2021-05-03,2,
2021-05-03,3,
2021-05-03,4,
2021-05-03,5,0.75
2021-05-03,6,0.7916666666666666
2021-05-03,7,0.9166666666666666
2021-05-03,8,1.1458333333333333
2021-05-03,9,0.8125
2021-05-03,10,0.9791666666666666
2021-05-03,11,1.5
2021-05-03,12,2.0625
2021-05-03,13,2.3958333333333335
2021-05-03,14,4.25
2021-05-03,15,4.791666666666667
2021-05-03,16,4.291666666666667
2021-05-03,17,3.8958333333333335
2021-05-03,18,1.375
2021-05-03,19,0.8181818181818182
2021-05-03,20,
2021-05-03,21,
2021-05-03,22,
2021-05-03,23,
2021-05-04,0,
2021-05-04,1,
2021-05-04,2,
2021-05-04,3,
2021-05-04,4,
2021-05-04,5,0.75
2021-05-04,6,0.875
2021-05-04,7,1.0208333333333333
2021-05-04,8,1.125
2021-05-04,9,1.4583333333333333
2021-05-04,10,1.2916666666666667
2021-05-04,11,0.875
2021-05-04,12,2.0208333333333335
2021-05-04,13,3.8958333333333335
2021-05-04,14,4.375
2021-05-04,15,5.0
2021-05-04,16,4.416666666666667
2021-05-04,17,3.9583333333333335
2021-05-04,18,1.8541666666666667
2021-05-04,19,0.8636363636363636
2021-05-04,20,
2021-05-04,21,
2021-05-04,22,
2021-05-04,23,
2021-05-05,0,
2021-05-05,1,
2021-05-05,2,
2021-05-05,3,
2021-05-05,4,
2021-05-05,5,0.75
2021-05-05,6,0.875
2021-05-05,7,0.9166666666666666
2021-05-05,8,1.0625
2021-05-05,9,0.8260869565217391
2021-05-05,10,0.8333333333333334
2021-05-05,11,1.2391304347826086
2021-05-05,12,1.8125
2021-05-05,13,3.2708333333333335
2021-05-05,14,4.729166666666667
2021-05-05,15,5.0
2021-05-05,16,5.0
2021-05-05,17,4.916666666666667
2021-05-05,18,3.5625
2021-05-05,19,1.4090909090909092
2021-05-05,20,
2021-05-05,21,
2021-05-05,22,
2021-05-05,23,
2021-05-06,0,
2021-05-06,1,
2021-05-06,2,
2021-05-06,3,
2021-05-06,4,
2021-05-06,5,0.75
2021-05-06,6,0.8958333333333334
2021-05-06,7,1.0625
2021-05-06,8,1.375
2021-05-06,9,0.875
2021-05-06,10,0.9375
2021-05-06,11,1.25
2021-05-06,12,2.2708333333333335
2021-05-06,13,3.3125
2021-05-06,14,4.5
2021-05-06,15,5.0
2021-05-06,16,5.0
2021-05-06,17,4.625
2021-05-06,18,3.6666666666666665
2021-05-06,19,1.1590909090909092
2021-05-06,20,
2021-05-06,21,
2021-05-06,22,
2021-05-06,23,
2021-05-07,0,
2021-05-07,1,
2021-05-07,2,
2021-05-07,3,
2021-05-07,4,
2021-05-07,5,0.75
2021-05-07,6,0.9166666666666666
2021-05-07,7,1.0416666666666667
2021-05-07,8,1.525
2021-05-07,9,0.9166666666666666
2021-05-07,10,1.1666666666666667
2021-05-07,11,1.9791666666666667
2021-05-07,12,3.0625
2021-05-07,13,4.5625
2021-05-07,14,5.0
2021-05-07,15,5.0
2021-05-07,16,5.0
2021-05-07,17,4.666666666666667
2021-05-07,18,4.6875
2021-05-07,19,2.9545454545454546
2021-05-07,20,
2021-05-07,21,
2021-05-07,22,
2021-05-07,23,
2021-05-08,0,
2021-05-08,1,
2021-05-08,2,
2021-05-08,3,
2021-05-08,4,
2021-05-08,5,
2021-05-08,6,
2021-05-08,7,
2021-05-08,8,
2021-05-08,9,
2021-05-08,10,
2021-05-08,11,
2021-05-08,12,
2021-05-08,13,
2021-05-08,14,
2021-05-08,15,
2021-05-08,16,
2021-05-08,17,
2021-05-08,18,
2021-05-08,19,
2021-05-08,20,
2021-05-08,21,
2021-05-08,22,
2021-05-08,23,
2021-05-09,0,
2021-05-09,1,
2021-05-09,2,
2021-05-09,3,
2021-05-09,4,
2021-05-09,5,
2021-05-09,6,
2021-05-09,7,
2021-05-09,8,
2021-05-09,9,
2021-05-09,10,
2021-05-09,11,
2021-05-09,12,
2021-05-09,13,
2021-05-09,14,
2021-05-09,15,
2021-05-09,16,
2021-05-09,17,
2021-05-09,18,
2021-05-09,19,
2021-05-09,20,
2021-05-09,21,
2021-05-09,22,
2021-05-09,23,
2021-05-10,0,
2021-05-10,1,
2021-05-10,2,
2021-05-10,3,
2021-05-10,4,
2021-05-10,5,0.75
2021-05-10,6,0.8333333333333334
2021-05-10,7,0.9583333333333334
2021-05-10,8,0.9375
2021-05-10,9,0.7708333333333334
2021-05-10,10,0.8333333333333334
2021-05-10,11,0.8541666666666666
2021-05-10,12,1.3333333333333333
2021-05-10,13,2.3958333333333335
2021-05-10,14,4.75
2021-05-10,15,4.979166666666667
2021-05-10,16,5.0
2021-05-10,17,4.4375
2021-05-10,18,2.5208333333333335
2021-05-10,19,0.8863636363636364
2021-05-10,20,
2021-05-10,21,
2021-05-10,22,
2021-05-10,23,
2021-05-11,0,
2021-05-11,1,
2021-05-11,2,
2021-05-11,3,
2021-05-11,4,
2021-05-11,5,0.75
2021-05-11,6,0.9375
2021-05-11,7,1.0625
2021-05-11,8,1.1458333333333333
2021-05-11,9,0.8333333333333334
2021-05-11,10,0.8541666666666666
2021-05-11,11,0.8958333333333334
2021-05-11,12,1.0625
2021-05-11,13,2.7083333333333335
2021-05-11,14,4.229166666666667
2021-05-11,15,5.0
2021-05-11,16,4.833333333333333
2021-05-11,17,4.6875
2021-05-11,18,3.2916666666666665
2021-05-11,19,1.1590909090909092
2021-05-11,20,
2021-05-11,21,
2021-05-11,22,
2021-05-11,23,
2021-05-12,0,
2021-05-12,1,
2021-05-12,2,
2021-05-12,3,
2021-05-12,4,
2021-05-12,5,0.75
2021-05-12,6,0.9375
2021-05-12,7,1.2708333333333333
2021-05-12,8,1.6458333333333333
2021-05-12,9,0.8333333333333334
2021-05-12,10,0.8541666666666666
2021-05-12,11,1.2272727272727273
2021-05-12,12,3.46875
2021-05-12,13,2.6875
2021-05-12,14,4.4375
2021-05-12,15,5.0
2021-05-12,16,4.5
2021-05-12,17,4.916666666666667
2021-05-12,18,3.1041666666666665
2021-05-12,19,1.1818181818181819
2021-05-12,20,
2021-05-12,21,
2021-05-12,22,
2021-05-12,23,
2021-05-13,0,
2021-05-13,1,
2021-05-13,2,
2021-05-13,3,
2021-05-13,4,
2021-05-13,5,0.75
2021-05-13,6,0.9375
2021-05-13,7,1.0625
2021-05-13,8,1.0416666666666667
2021-05-13,9,0.9166666666666666
2021-05-13,10,0.8958333333333334
2021-05-13,11,0.9791666666666666
2021-05-13,12,1.5833333333333333
2021-05-13,13,3.5277777777777777
2021-05-13,14,4.916666666666667
2021-05-13,15,5.0
2021-05-13,16,4.681818181818182
2021-05-13,17,5.0
2021-05-13,18,4.125
2021-05-13,19,1.9090909090909092
2021-05-13,20,
2021-05-13,21,
2021-05-13,22,
2021-05-13,23,
2021-05-14,0,
2021-05-14,1,
2021-05-14,2,
2021-05-14,3,
2021-05-14,4,
2021-05-14,5,0.75
2021-05-14,6,0.9166666666666666
2021-05-14,7,1.0416666666666667
2021-05-14,8,1.0833333333333333
2021-05-14,9,0.8541666666666666
2021-05-14,10,1.0
2021-05-14,11,2.2916666666666665
2021-05-14,12,2.9239130434782608
2021-05-14,13,4.333333333333333
2021-05-14,14,4.9375
2021-05-14,15,5.0
2021-05-14,16,4.916666666666667
2021-05-14,17,4.479166666666667
2021-05-14,18,4.9375
2021-05-14,19,2.8863636363636362
2021-05-14,20,
2021-05-14,21,
2021-05-14,22,
2021-05-14,23,
2021-05-15,0,
2021-05-15,1,
2021-05-15,2,
2021-05-15,3,
2021-05-15,4,
2021-05-15,5,
2021-05-15,6,
2021-05-15,7,
2021-05-15,8,
2021-05-15,9,
2021-05-15,10,
2021-05-15,11,
2021-05-15,12,
2021-05-15,13,
2021-05-15,14,
2021-05-15,15,
2021-05-15,16,
2021-05-15,17,
2021-05-15,18,
2021-05-15,19,
2021-05-15,20,
2021-05-15,21,
2021-05-15,22,
2021-05-15,23,
2021-05-16,0,
2021-05-16,1,
2021-05-16,2,
2021-05-16,3,
2021-05-16,4,
2021-05-16,5,
2021-05-16,6,
2021-05-16,7,
2021-05-16,8,
2021-05-16,9,
2021-05-16,10,
2021-05-16,11,
2021-05-16,12,
2021-05-16,13,
2021-05-16,14,
2021-05-16,15,
2021-05-16,16,
2021-05-16,17,
2021-05-16,18,
2021-05-16,19,
2021-05-16,20,
2021-05-16,21,
2021-05-16,22,
2021-05-16,23,
2021-05-17,0,
2021-05-17,1,
2021-05-17,2,
2021-05-17,3,
2021-05-17,4,
2021-05-17,5,0.75
2021-05-17,6,0.875
2021-05-17,7,1.0
2021-05-17,8,1.5208333333333333
2021-05-17,9,0.8333333333333334
2021-05-17,10,0.75
2021-05-17,11,0.8958333333333334
2021-05-17,12,1.25
2021-05-17,13,2.3333333333333335
2021-05-17,14,4.333333333333333
2021-05-17,15,4.9375
2021-05-17,16,4.666666666666667
2021-05-17,17,4.020833333333333
2021-05-17,18,1.8541666666666667
2021-05-17,19,0.8863636363636364
2021-05-17,20,
2021-05-17,21,
2021-05-17,22,
2021-05-17,23,
2021-05-18,0,
2021-05-18,1,
2021-05-18,2,
2021-05-18,3,
2021-05-18,4,
2021-05-18,5,0.75
2021-05-18,6,0.9166666666666666
2021-05-18,7,1.125
2021-05-18,8,1.4791666666666667
2021-05-18,9,1.0
2021-05-18,10,0.9166666666666666
2021-05-18,11,0.9791666666666666
2021-05-18,12,1.0625
2021-05-18,13,2.2708333333333335
2021-05-18,14,4.291666666666667
2021-05-18,15,5.0
2021-05-18,16,4.583333333333333
2021-05-18,17,4.333333333333333
2021-05-18,18,3.5625
2021-05-18,19,1.5227272727272727
2021-05-18,20,
2021-05-18,21,
2021-05-18,22,
2021-05-18,23,
2021-05-19,0,
2021-05-19,1,
2021-05-19,2,
2021-05-19,3,
2021-05-19,4,
2021-05-19,5,0.75
2021-05-19,6,0.9375
2021-05-19,7,1.1704545454545454
2021-05-19,8,1.1458333333333333
2021-05-19,9,0.8125
2021-05-19,10,0.875
2021-05-19,11,0.8958333333333334
2021-05-19,12,2.0833333333333335
2021-05-19,13,2.8125
2021-05-19,14,4.604166666666667
2021-05-19,15,4.875
2021-05-19,16,4.708333333333333
2021-05-19,17,4.666666666666667
2021-05-19,18,3.3958333333333335
2021-05-19,19,1.1363636363636365
2021-05-19,20,
2021-05-19,21,
2021-05-19,22,
2021-05-19,23,
2021-05-20,0,
2021-05-20,1,
2021-05-20,2,
2021-05-20,3,
2021-05-20,4,
2021-05-20,5,0.75
2021-05-20,6,0.8958333333333334
2021-05-20,7,1.1666666666666667
2021-05-20,8,1.1666666666666667
